Unnamed: 0,_id,Processor (CPU),Graphics card (GPU),Memory (RAM),Screen size,Screen resolution,Weight,Hard drives,Size (length x width x height),Operating system (OS),Release date,Price,Name,CPU Score,GPU Score,Game,Van Phong,Do Hoa,Lap Trinh,Doanh Nhan
81,6589cbb08997406b55ed5f48,Intel Core i7-11800H,GeForce RTX 3060,32,17.3,Full HD(1920 x 1080 pixels),5.07 lbs(2.3 kg),4000gb SSD,15.68 x 10.76 x 0.95 inches,Windows 10 Pro,12-Oct-22,45456000,HIDevolution MSI Crosshair 17 A11UEK (MS-Crosshair17066-HID9P),12390,17090,1,0,0,0,0
82,6589cbb08997406b55ed5f49,AMD Ryzen 7 7735HS,GeForce RTX 4050,16,17.3,Full HD(1920 x 1080 pixels),5.73 lbs(2.6 kg),1000gb SSD,15.55 x 10.39 x 1 inches,Windows 11 Home,14-Apr-23,29976000,HIDevolution 2023 ASUS TUF 17″ (FA707NU-DS74-HID1),14003,14693,1,0,0,0,0
83,6589cbb18997406b55ed5f4d,Intel Core i5-1135G7,Intel Iris Xe,8,17.3,Full HD(1920 x 1080 pixels),4 lbs(1.81 kg),250gb SSD,0biet,Windows 11 Home,25-Sep-22,14136000,HP 17-cn0023dx,5002,2690,0,0,0,0,0
84,6589cbb18997406b55ed5f50,Intel Core i7-1165G7,Intel Iris Xe,8,14,Full HD(1920 x 1080 pixels),2.65 lbs(1.2 kg),1000gb SSD,12.71 x 8.35 x 0.63 inches,Windows 10,19-Feb-23,15359760,Acer Swift 3 14″ (SF314),5125,2690,0,1,0,0,0
85,6589cbb18997406b55ed5f55,Intel Core i7-13620H,GeForce RTX 4060,16,15.6,Full HD(1920 x 1080 pixels),4.96 lbs(2.25 kg),4000gb SSD,14.13 x 10.2 x 0.98 inches,Windows 11 Pro,1-Aug-23,40056000,HIDevolution 2023 MSI Katana 15 B13VFK (MS-KATANA15131264-HID3),14917,19573,0,0,0,0,0
86,6589cbb18997406b55ed5f56,Intel Core i7-1165G7,Intel Iris Xe,16,17.3,HD Plus(1600 x 900 pixels),5.6 lbs(2.54 kg),500gb SSD,15.78 x 10.15 x 0.78 inches,Windows 11 Pro,20-Dec-23,27599760,HP 17-CN0065CL (52V01UA),5125,2690,0,0,0,0,0
87,6589cbb28997406b55ed5f57,Intel Core i5-1135G7,Intel Iris Xe,16,15.6,Full HD(1920 x 1080 pixels),3.75 lbs(1.7 kg),500gb SSD,14.11 x 9.53 x 0.71 inches,Windows 11 Pro,11-Jan-22,15096000,HP 15 (15),5002,2690,0,0,0,0,0
88,6589cbb28997406b55ed5f58,Intel Core i7-12700H,Intel Iris Xe,16,16,3072x1920(3072 x 1920 pixels),4.45 lbs(2.02 kg),500gb SSD,14.09 x 9.66 x 0.78 inches,Windows 11 Home,10-Oct-23,32376000,HP Spectre 16″ (X360),15486,2690,0,0,0,0,0
89,6589cbb28997406b55ed5f5a,Intel Core i7-11800H,GeForce RTX 3080,16,15.6,Full HD(1920 x 1080 pixels),4.73 lbs(2.15 kg),2x 2000gb SSD,14 x 10.5 x 1.2 inches,Windows 11 Home,8-May-23,73176000,MSI GP66 Leopard 15″,12390,25353,0,0,0,0,0
90,6589cbb28997406b55ed5f5d,Intel Core i9-13900HX,GeForce RTX 4050,16,17.3,Full HD(1920 x 1080 pixels),6.28 lbs(2.85 kg),2000gb SSD,15.63 x 10.32 x 1.11 inches,Windows 11 Pro,21-Feb-23,39816000,HIDevolution 2023 EVOC 17″ (EV-NP702B-HX-HID3),27225,14693,1,0,0,0,0
91,6589cbb28997406b55ed5f5f,Intel Core i7-1165G7,Intel Iris Xe,16,16,WQXGA(2560 x 1600 pixels),2.62 lbs(1.19 kg),2000gb SSD,14.01 x 9.58 x 0.66 inches,Windows 11 Home,18-Mar-23,40559760,LG Gram 16″ (16Z90P),5125,2690,0,1,0,1,0
92,6589cbb28997406b55ed5f60,Intel Core i5-1335U,Intel Iris Xe,8,17.3,HD Plus(1600 x 900 pixels),5 lbs(2.27 kg),1000gb SSD,16 x 10 x 1 inches,Windows 11 Pro,21-Nov-23,21599760,HP 17t cn300,8110,2690,0,0,0,0,0
93,6589cbb28997406b55ed5f61,Intel Core i7-1165G7,Intel Iris Xe,8,14,Full HD(1920 x 1080 pixels),2.65 lbs(1.2 kg),500gb SSD,12.7 x 8.6 x 0.63 inches,Windows 10 Home,5-May-22,15264000,Acer Swift 3 14″ (Swift),5125,2690,0,1,0,0,0
94,6589cbb28997406b55ed5f62,AMD Ryzen 7 5800H,GeForce RTX 3050 Ti,32,15.6,Full HD(1920 x 1080 pixels),0biet,500gb SSD,0biet,Windows 11,28-Apr-22,30453120,MSI Katana GF66 15″,12472,10181,0,0,0,0,0
95,6589cbb28997406b55ed5f63,Intel Core i7-12650H,GeForce RTX 3070,16,15.6,Full HD(1920 x 1080 pixels),4.41 lbs(2 kg),500gb SSD,0biet,Windows 11 Home,27-Apr-22,33599760,ASUS TUF Dash F15 (TUF Dash),13152,22459,0,0,0,0,0
96,6589cbb38997406b55ed5f66,Intel Core i7-12700H,GeForce RTX 3060,32,17.3,Full HD(1920 x 1080 pixels),6 lbs(2.72 kg),1000gb SSD,15.67 x 10.2 x 0.99 inches,Windows 10 Pro,16-Jun-23,39576000,MSI GF76 Katana 17″ (GF76 12UE),15486,17090,1,0,1,0,0
97,6589cbb38997406b55ed5f67,Intel Core i5-1335U,Intel Iris Xe,16,16,WUXGA(1920 x 1200 pixels),4 lbs(1.81 kg),500gb SSD,14.4 x 9.5 x 1 inches,Windows 10 Pro,16-Sep-23,19655760,Lenovo ThinkPad E16 Gen 1 (21E6007BUS-6550-313244),8110,2690,0,0,0,0,0
98,6589cbb38997406b55ed5f68,AMD Ryzen 9 5900HS,GeForce RTX 3080,16,15.6,Quad HD(2560 x 1440 pixels),4.3 lbs(1.95 kg),2x 1000gb SSD,14 x 9.6 x 0.75 inches,Windows 10 Home,19-Mar-23,62376000,ASUS ROG Zephyrus G15 (GA503QS-212.R93080),13179,25353,0,0,0,0,0
99,6589cbb38997406b55ed5f69,AMD Ryzen 7 7840HS,GeForce RTX 4060,16,16,Quad HD(2560 x 1440 pixels),0biet,500gb SSD,0biet,0biet,15-Jul-23,27576000,HP Victus 16″ (84G77UAABA),17272,19573,0,0,1,0,0
100,6589cbb38997406b55ed5f6a,Intel Core i5-1135G7,Intel Iris Xe,32,14,HD(1366 x 768 pixels),3.21 lbs(1.46 kg),1000gb SSD,12.76 x 8.86 x 0.7 inches,Windows 11 Home,8-Mar-23,17997120,HP 14,5002,2690,0,0,0,0,0
101,6589cbb38997406b55ed5f6c,Intel Core i5-1135G7,Intel Iris Xe,32,17.3,HD Plus(1600 x 900 pixels),4.85 lbs(2.2 kg),"1000gb SSD, 2000gb HDD",15.75 x 10.25 x 0.75 inches,Windows 10 Home,19-Jun-21,38376000,HP 17t-cn000,5002,2690,0,0,0,0,0
102,6589cbb38997406b55ed5f6d,Intel Core i9-12900H,GeForce RTX 3080 Ti,64,17,Quad HD Plus(3200 x 1800 pixels),7.93 lbs(3.6 kg),2000gb SSD,0biet,Windows 11 Pro,9-Jan-23,112151760,MSI Creator Z17 (046),16894,27325,1,0,1,0,0
103,6589cbb48997406b55ed5f70,AMD Ryzen 9 7940HS,GeForce RTX 4070,32,17.3,Full HD(1920 x 1080 pixels),5.73 lbs(2.6 kg),1000gb SSD,15.55 x 10.39 x 0.9 inches,Windows 11 Home,1-Dec-23,47999760,ASUS TUF A17 (TUF Gaming A17),17509,26883,1,0,1,0,0
104,6589cbb48997406b55ed5f71,Intel Core i7-1185G7,Intel Iris Xe,32,14,Full HD(1920 x 1080 pixels),2.87 lbs(1.3 kg),1000gb SSD,12.95 x 8.94 x 0.7 inches,Windows 11 Pro,30-Mar-23,25438800,Lenovo ThinkPad T14s (ThinkPad T14s Gen 2),5524,2690,0,0,0,1,0
105,6589cbb48997406b55ed5f74,Intel Core i7-1255U,Intel Iris Xe,12,15.6,Full HD(1920 x 1080 pixels),4.08 lbs(1.85 kg),500gb SSD,14.04 x 9.18 x 0.67 inches,Windows 11 Home,8-Sep-23,17999760,Lenovo IdeaPad 5i 15″ (15IAL7),8018,2690,0,0,0,0,0
106,6589cbb48997406b55ed5f76,Intel Core i7-12650H,GeForce RTX 3070 Ti,16,15.6,Full HD(1920 x 1080 pixels),4.96 lbs(2.25 kg),8000gb SSD,14.25 x 10.25 x 1.25 inches,Windows 11 Home,21-Oct-23,78239760,MSI Sword 15,13152,23757,0,0,0,0,0
107,6589cbb48997406b55ed5f79,Intel Core i7-1165G7,Intel Iris Xe,64,15.6,Full HD(1920 x 1080 pixels),3.8 lbs(1.72 kg),2000gb SSD,14.1 x 9.5 x 0.87 inches,Windows 11 Pro,16-Nov-23,35039760,HP 15t-dw300,5125,2690,0,0,0,0,0
108,6589cbb48997406b55ed5f78,AMD Ryzen 7 5800HS,GeForce RTX 3060,40,14,Full HD(1920 x 1080 pixels),3.63 lbs(1.65 kg),500gb SSD,11.75 x 9 x 0.75 inches,Windows 11 Pro,25-Oct-23,46536000,ASUS ROG Zephyrus G14 GA401Q,12066,17090,0,0,0,0,0
109,6589cbb48997406b55ed5f7a,Intel Core i7-12700H,GeForce RTX 3070,64,17.3,Full HD(1920 x 1080 pixels),5.73 lbs(2.6 kg),8000gb SSD,15.68 x 10.76 x 0.95 inches,0biet,18-May-22,75096000,HIDevolution MSI Pulse GL76 12UGK 17″ (MS-GL7612256-HID15),15486,22459,1,0,1,0,0
110,6589cbb58997406b55ed5f7c,Intel Core i7-1260P,Intel Iris Xe,64,16,Full HD Plus(2160 x 1440 pixels),4.62 lbs(2.1 kg),2000gb SSD,14.05 x 9.91 x 0.72 inches,Windows 11 Pro,21-Jul-23,45599760,Dell Inspiron 16″ (I7620),9960,2690,0,0,0,0,0
111,6589cbb58997406b55ed5f7e,Intel Core i7-1185G7,GeForce RTX 3050,16,15.6,Full HD(1920 x 1080 pixels),4.74 lbs(2.15 kg),1000gb SSD,14.3 x 10 x 0.9 inches,Windows 11 Home,21-Dec-23,16296000,Acer Aspire 7 Creator 15″,5524,12960,0,0,0,0,0
112,6589cbb58997406b55ed5f80,Intel Core i7-1355U,GeForce MX550,64,15.6,Full HD(1920 x 1080 pixels),3.86 lbs(1.75 kg),2000gb SSD,14.18 x 9.21 x 0.7 inches,Windows 11 Pro,21-Jul-23,25199760,HP Pavilion 15″ (TPN-Q245),8965,4608,0,0,0,0,0
113,6589cbb58997406b55ed5f83,Intel Core i5-12450H,GeForce RTX 2050,8,15.6,Full HD(1920 x 1080 pixels),4.1 lbs(1.86 kg),1000gb SSD,14.13 x 9.99 x 0.85 inches,Windows 11 Home,14-Dec-23,14399760,MSI Thin 15″ (Thin),10370,7344,0,0,0,0,0
114,6589cbb58997406b55ed5f85,Intel Core i5-13420H,GeForce RTX 3050,32,15.6,Full HD(1920 x 1080 pixels),5.06 lbs(2.3 kg),2000gb SSD,14.09 x 10.4 x 0.93 inches,Windows 11 Pro,4-Oct-23,20136000,HP Victus 15″,12434,12960,1,0,0,0,0
115,6589cbb68997406b55ed5f89,Intel Core i7-1165G7,Intel Iris Xe,64,15.6,Full HD(1920 x 1080 pixels),3.64 lbs(1.65 kg),2000gb SSD,0biet,Windows 11 Home,26-Sep-22,23759760,HP 15,5125,2690,0,0,0,0,0
116,6589cbb68997406b55ed5f8b,Intel Core i7-12700H,GeForce RTX 4070,16,15.6,Full HD(1920 x 1080 pixels),4.85 lbs(2.2 kg),2x 1000gb SSD,13.94 x 9.88 x 0.98 inches,Windows 11 Home,4-Jul-23,29976000,EXcaliberPC ASUS TUF 15″ (FX507ZI-F15.I74070),15486,26883,0,0,1,0,0
117,6589cbb68997406b55ed5f8d,Intel Core i7-11800H,GeForce RTX 3060,64,15.6,Full HD(1920 x 1080 pixels),4.63 lbs(2.1 kg),4000gb SSD,14.13 x 10.2 x 0.98 inches,Windows 11 Pro,31-Dec-22,45456000,HIDevolution MSI Katana GF66 11UE 15″ (MS-GF6611617-HID14P),12390,17090,0,0,0,0,0
118,6589cbb68997406b55ed5f90,Intel Core i7-1360P,Intel Iris Xe,16,16,WQXGA(2560 x 1600 pixels),3.26 lbs(1.48 kg),2000gb SSD,14.05 x 9.8 x 0.68 inches,Windows 11,26-Aug-23,43656000,LG Gram 16″ (GRAM),12205,2690,0,0,0,0,0
119,6589cbb78997406b55ed5f95,Intel Core i9-13980HX,GeForce RTX 4090,32,16,WQXGA(2560 x 1600 pixels),6 lbs(2.72 kg),4000gb SSD,14 x 11 x 1 inches,Windows 11 Pro,5-Nov-23,110399760,ASUS ROG Strix SCAR 16 G634,31343,38875,1,0,1,0,0
120,6589cbb78997406b55ed5f96,Intel Core i7-1255U,Intel Iris Xe,16,16,WQXGA(2560 x 1600 pixels),5.51 lbs(2.5 kg),500gb SSD,14.88 x 9.96 x 0.84 inches,Windows 11 Home,14-Nov-22,17169360,Lenovo Flex 5 16″,8018,2690,0,0,0,0,0
121,6589cbb78997406b55ed5f99,Intel Core i7-13700HX,GeForce RTX 4070,32,16,Quad HD(2560 x 1440 pixels),0biet,1000gb SSD,14.5 x 11.41 x 1 inches,Windows 11 Pro,1-Dec-23,44856000,Alienware M16 (T00313-Alienware),20930,26883,0,0,1,0,0
122,6589cbb78997406b55ed5f9a,Intel Core i9-13950HX,Quadro RTX 3000,32,17,Quad HD Plus(3200 x 1800 pixels),5.49 lbs(2.49 kg),4000gb SSD,15.04 x 10.24 x 0.75 inches,Windows 11 Pro,14-May-23,91080000,EXcaliberPC MSI 17″ (CreatorPro Z17HXStudio A13VKT-077US),30000,11157,1,0,0,0,0
123,6589cbb78997406b55ed5f9c,AMD Ryzen 5 6600H,GeForce RTX 3050,8,15.6,Full HD(1920 x 1080 pixels),5.1 lbs(2.31 kg),250gb SSD,14.16 x 10.49 x 1.02 inches,Windows 11 Home,1-Feb-23,23016000,Lenovo Ideapad 3 15″,10305,12960,0,0,0,0,0
124,6589cbb78997406b55ed5f9e,Intel Core i7-1255U,Intel Iris Xe,32,15.6,Full HD(1920 x 1080 pixels),3.35 lbs(1.52 kg),2000gb SSD,14.18 x 9.21 x 0.7 inches,Windows 11 Pro,24-Mar-23,20203680,HP Pavilion 15″ (200),8018,2690,0,0,0,0,0
125,6589cbb78997406b55ed5f9f,Intel Core i5-1135G7,Intel Iris Xe,16,15.6,Full HD(1920 x 1080 pixels),3.75 lbs(1.7 kg),250gb SSD,14.11 x 9.53 x 0.71 inches,Windows 11 Home,29-Oct-21,12600000,HP Pavilion 15 (Pavilion),5002,2690,0,0,0,0,0
126,6589cbb88997406b55ed5fa0,Intel Core i9-13900HX,GeForce RTX 4080,16,16,Quad HD(2560 x 1440 pixels),0biet,1000gb SSD,14.11 x 10.5 x 1.03 inches,Windows 11 Home,13-Feb-23,76799760,Eluktronics MECH 16 (MECH 16 GP),27225,34630,0,0,1,0,0
127,6589cbb88997406b55ed5fa4,Intel Core i5-1135G7,Intel Iris Xe,32,14,Full HD(1920 x 1080 pixels),3.19 lbs(1.45 kg),1000gb SSD,12.7 x 8.42 x 0.88 inches,Windows 10 Pro,30-Apr-23,41496000,HP ProBook 440 G8 14″,5002,2690,0,0,0,0,0
128,6589cbb88997406b55ed5fa5,Intel Core i5-10300H,GeForce RTX 3050,8,15.6,Full HD(1920 x 1080 pixels),4.84 lbs(2.2 kg),500gb SSD,14.31 x 10.04 x 0.98 inches,Windows 10 Home,26-Nov-21,21336000,Acer Nitro 5 15″ (AN51-53E5),4666,12960,0,0,0,0,0
129,6589cbb88997406b55ed5fa6,Intel Core i5-1335U,Intel Iris Xe,8,17.3,HD Plus(1600 x 900 pixels),5 lbs(2.27 kg),2000gb SSD,16 x 10 x 1 inches,Windows 11 Pro,2-Dec-23,23999760,HP 17t cn300,8110,2690,0,0,0,0,0
130,6589cbb88997406b55ed5fa9,Intel Core i5-1135G7,Intel Iris Xe,16,14.1,Full HD(1920 x 1080 pixels),4 lbs(1.81 kg),500gb SSD,13.1 x 8.75 x 0.75 inches,Windows 11,16-May-22,8999760,Gateway GT14I5BL,5002,2690,0,0,0,0,0
131,6589cbb88997406b55ed5faa,Intel Core i7-12700H,Intel Iris Xe,16,14,2880x1800(2880 x 1800 pixels),3.09 lbs(1.4 kg),1000gb SSD,12.32 x 8.43 x 0.7 inches,Windows 11 Home,6-Oct-22,27478560,Acer Swift 3 14″ (NX.KAVAA.001),15486,2690,0,0,0,0,0
132,6589cbb98997406b55ed5fad,Intel Core i5-1135G7,Intel Iris Xe,8,13.3,Full HD(1920 x 1080 pixels),2.86 lbs(1.3 kg),1000gb SSD,12 x 8 x 0.58 inches,Windows 11 Home,28-May-23,28776000,HP ENVY 13,5002,2690,0,1,0,0,0
133,6589cbb98997406b55ed5fac,Intel Core i5-1135G7,Intel Iris Xe,8,17.3,HD Plus(1600 x 900 pixels),4.6 lbs(2.09 kg),500gb SSD,15.78 x 10.15 x 0.78 inches,Windows 11 Home,25-Jul-22,16191840,HP 17-cn0026nr,5002,2690,0,0,0,0,0
134,6589cbb98997406b55ed5fae,Intel Core i7-1255U,Intel Iris Xe,40,15.6,Full HD(1920 x 1080 pixels),3.75 lbs(1.7 kg),2000gb SSD,14.05 x 9.25 x 0.74 inches,Windows 11 Pro,25-Oct-22,27599520,Lenovo ThinkBook 15 Gen 4 (ThinkBook),8018,2690,0,0,0,0,0
135,6589cbb98997406b55ed5fb0,Intel Core i9-13900HX,GeForce RTX 4060,64,17.3,4k(3840 x 2160 pixels),6.17 lbs(2.8 kg),2000gb SSD,15.59 x 10.32 x 0.98 inches,Windows 11 Pro,13-Apr-23,57096000,HIDevolution 2023 EVOC 17″ (EV-PD702B-HX-HID15),27225,19573,1,0,1,0,0
136,6589cbb98997406b55ed5fb1,Intel Core i5-1235U,Intel Iris Xe,16,16,WUXGA(1920 x 1200 pixels),4.1 lbs(1.86 kg),500gb SSD,14.1 x 9.8 x 0.8 inches,Windows 11 Home,3-Sep-23,15336000,ASUS Vivobook 16 (90NB0ZA3-M00HC0),7915,2690,0,0,0,0,0
137,6589cbb98997406b55ed5fb5,Intel Core i7-13620H,GeForce RTX 4050,16,15.6,Full HD(1920 x 1080 pixels),4.37 lbs(1.98 kg),500gb SSD,14.15 x 9.86 x 0.9 inches,Windows 11 Home,18-Jun-23,19704240,MSI Cyborg 15″ (A13VE-218US),14917,14693,0,0,0,0,0
138,6589cbb98997406b55ed5fb7,Intel Core i7-1165G7,Intel Iris Xe,32,15.6,Full HD(1920 x 1080 pixels),3.53 lbs(1.6 kg),1000gb SSD,14.05 x 9.2 x 0.67 inches,Windows 10 Pro,7-Sep-23,23016000,EXcaliberPC MSI 15″ (Modern 15 A11MU-637),5125,2690,0,0,0,0,0
139,6589cbba8997406b55ed5fb8,Intel Core i7-12650H,GeForce RTX 4060,64,15.6,Full HD(1920 x 1080 pixels),4.37 lbs(1.98 kg),2000gb SSD,14.15 x 9.86 x 0.9 inches,Windows 11 Home,1-Aug-23,28214879,MSI Cyborg 15 (A12VF),13152,19573,0,0,0,0,0
140,6589cbba8997406b55ed5fbb,Intel Core i9-12900H,RTX A1000,32,14,WUXGA(1920 x 1200 pixels),4 lbs(1.81 kg),8000gb SSD,12 x 8 x 1 inches,Windows 11 Pro,18-Nov-23,77999760,Dell Precision 5470 14″,16894,9547,0,0,0,0,0
141,6589cbba8997406b55ed5fbc,Intel Core i7-12650H,GeForce RTX 4060,64,15.6,Full HD(1920 x 1080 pixels),4.7 lbs(2.13 kg),2x 1000gb SSD,14.2 x 9.4 x 1 inches,Windows 11 Pro,16-Dec-23,53999759,Gigabyte G5 KF5 15″,13152,19573,0,0,0,0,0
142,6589cbba8997406b55ed5fbf,Intel Core i9-13900H,GeForce RTX 4070,16,17.3,Full HD(1920 x 1080 pixels),6 lbs(2.72 kg),1000gb SSD,16 x 11 x 1 inches,Windows 11 Home,5-Dec-23,45359760,MSI Katana 17,19204,26883,1,0,1,0,0
143,6589cbba8997406b55ed5fc1,Intel Core i7-1165G7,Intel Iris Xe,16,14,Full HD(1920 x 1080 pixels),2.87 lbs(1.3 kg),1000gb SSD,12.89 x 8.87 x 0.66 inches,Windows 11 Pro,28-Mar-23,23999760,Lenovo ThinkPad T14s (ThinkPad T14s),5125,2690,0,1,0,1,0
144,6589cbba8997406b55ed5fc0,Intel Core i5-1135G7,Intel Iris Xe,32,14,Full HD(1920 x 1080 pixels),3.49 lbs(1.58 kg),1000gb SSD,13.03 x 9.25 x 0.8 inches,Windows 11 Pro,25-May-23,23999760,Lenovo ThinkPad L14 G2 (20X),5002,2690,0,0,0,0,0
145,6589cbba8997406b55ed5fc3,Intel Core i7-12700H,GeForce RTX 3060,16,14,WUXGA(1920 x 1200 pixels),3.75 lbs(1.7 kg),8000gb SSD,12.3 x 8.9 x 0.78 inches,Windows 11 Pro,25-Jul-22,79536000,HIDevolution ACER Predator Triton 300 SE 14″ (PT314-52s-747P-HID5P),15486,17090,0,0,1,0,0
146,6589cbbb8997406b55ed5fc5,Intel Core i5-1135G7,Intel Iris Xe,16,15.6,Full HD(1920 x 1080 pixels),3.93 lbs(1.78 kg),500gb SSD,14.33 x 9.8 x 0.78 inches,Windows 11 Pro,13-Jan-22,16776000,Dell Inspiron 3501 15″ (Inspiron),5002,2690,0,0,0,0,0
147,6589cbbb8997406b55ed5fc7,Intel Core i7-11800H,GeForce RTX 3050 Ti,64,15.6,Full HD(1920 x 1080 pixels),4.63 lbs(2.1 kg),1000gb SSD,14 x 10.54 x 1.3 inches,Windows 10 Pro,5-Oct-21,27839760,MSI Sword 15″ (15001-2774-119127),12390,10181,0,0,0,0,0
148,6589cbbb8997406b55ed5fc8,AMD Ryzen 7 7735HS,GeForce RTX 4050,16,17.3,Full HD(1920 x 1080 pixels),5.73 lbs(2.6 kg),2000gb SSD,15.55 x 10.39 x 1 inches,Windows 11 Home,11-Apr-23,33576000,EXcaliberPC ASUS TUF 17″ (FA707NU-DS74),14003,14693,1,0,0,0,0
149,6589cbbb8997406b55ed5fcc,Intel Core i7-11800H,GeForce GTX 1650,16,15.6,Full HD(1920 x 1080 pixels),4.58 lbs(2.08 kg),1000gb SSD,16.43 x 11.84 x 2.89 inches,0biet,13-Sep-22,51672000,Lenovo ThinkPad T15p Gen 2 (21A7003LUS),12390,7869,0,0,0,0,0
150,6589cbbb8997406b55ed5fcb,Intel Core i7-1255U,Intel Iris Xe,64,15.6,Full HD(1920 x 1080 pixels),3.86 lbs(1.75 kg),1000gb SSD,14.18 x 9.21 x 0.7 inches,Windows 11 Pro,15-Apr-23,20639760,HP Pavilion 15″ (200),8018,2690,0,0,0,0,0
151,6589cbbb8997406b55ed5fcd,Intel Core i5-1135G7,Intel Iris Xe,32,15.6,Full HD(1920 x 1080 pixels),3.7 lbs(1.68 kg),1000gb SSD,14.37 x 9.44 x 0.74 inches,Windows 11 Pro,13-Nov-22,22536000,Lenovo ThinkPad 15″,5002,2690,0,0,0,0,0
152,6589cbbc8997406b55ed5fd1,Intel Core i9-13900H,GeForce RTX 4070,64,17.3,Full HD(1920 x 1080 pixels),5.73 lbs(2.6 kg),4000gb SSD,15.67 x 10.75 x 0.99 inches,Windows 11 Home,5-Dec-23,46079760,MSI Katana 17,19204,26883,1,0,1,0,0
153,6589cbbc8997406b55ed5fd2,Intel Core i7-10750H,GeForce RTX 2070 SUPER,64,17.3,Full HD(1920 x 1080 pixels),5.25 lbs(2.38 kg),1000gb SSD,14.17 x 10.43 x 0.91 inches,Windows 10,5-Apr-20,95999760,MSI GE75 Raider 10SFS-226 17″ (GE75226),7213,18255,0,0,0,0,0
154,6589cbbc8997406b55ed5fd3,Intel Core i9-13900H,GeForce RTX 4050,32,16,Quad HD Plus(3200 x 1800 pixels),4.98 lbs(2.26 kg),2x 1000gb SSD,14.13 x 10.2 x 0.94 inches,Windows 11 Home,18-Aug-23,43656000,EXcaliberPC MSI 16″ (Creator M16 B13VE-1251US),19204,14693,0,0,0,0,0
155,6589cbbc8997406b55ed5fd5,Intel Core i7-1280P,Intel Iris Xe,32,14,Full HD(1920 x 1080 pixels),3.7 lbs(1.68 kg),2000gb SSD,12.56 x 8.62 x 0.63 inches,Windows 11 Home,14-Aug-23,31679760,MSI Prestige 14″ (14EVO),13075,2690,0,0,0,0,0
156,6589cbbc8997406b55ed5fd6,Intel Core i7-1185G7,Intel Iris Xe,32,13.3,Full HD Plus(2160 x 1440 pixels),2.78 lbs(1.26 kg),1000gb SSD,12 x 8.6 x 0.7 inches,Windows 11 Pro,23-Dec-23,23999760,Lenovo ThinkPad X13 Gen 2 (ThinkPad X13 Gen 3),5524,2690,0,0,0,1,0
157,6589cbbc8997406b55ed5fd7,AMD Ryzen 7 7735HS,GeForce RTX 4060,16,17.3,Full HD(1920 x 1080 pixels),10.15 lbs(4.6 kg),1000gb SSD,15.55 x 10.39 x 1 inches,Windows 11,8-Jul-23,28776000,ASUS TUF 17″ (FA707NV-ES74),14003,19573,0,1,0,1,0
158,6589cbbc8997406b55ed5fda,Intel Core i5-10300H,GeForce GTX 1650,16,15.6,Full HD(1920 x 1080 pixels),0biet,500gb SSD,0biet,Windows 10 Home,2-Oct-21,19152000,MSI GL65 15″,4666,7869,0,0,0,0,0
159,6589cbbc8997406b55ed5fdb,AMD Ryzen 9 7945HX,GeForce RTX 4090,64,16,Quad HD Plus(3200 x 1800 pixels),4.85 lbs(2.2 kg),950gb SSD,13.98 x 10.47 x 1.17 inches,Windows 11 Pro,18-Oct-23,112296000,XOTIC ROG Zephyrus Duo 16 (GX650PYXS97),34939,38875,0,0,1,0,0
160,6589cbbd8997406b55ed5fdc,Intel Core i9-13900HX,GeForce RTX 4070,64,17.3,Full HD(1920 x 1080 pixels),6.28 lbs(2.85 kg),8000gb SSD,15.63 x 10.32 x 1.11 inches,Windows 11 Pro,21-Feb-23,68136000,HIDevolution 2023 EVOC 17″ (EV-NP702D-HX-HID17),27225,26883,1,0,1,0,0
161,6589cbbd8997406b55ed5fdd,Intel Core i7-1355U,Intel Iris Xe,16,16,Full HD Plus(2160 x 1440 pixels),3.75 lbs(1.7 kg),500gb SSD,14.25 x 10.06 x 0.81 inches,Windows 11 Pro,1-Apr-23,32399760,Lenovo ThinkPad T16 (ThinkPad),8965,2690,0,0,0,0,0
162,6589cbbd8997406b55ed5fe2,Intel Core i7-1165G7,Intel Iris Xe,16,15.6,Full HD(1920 x 1080 pixels),3.97 lbs(1.8 kg),1000gb SSD,14.13 x 9.25 x 0.7 inches,Windows 11 Home,21-Feb-22,25656000,ASUS VivoBook 15 (K513EA-UH76),5125,2690,0,0,0,0,0
163,6589cbbd8997406b55ed5fe0,AMD Ryzen 7 7735HS,GeForce RTX 4050,32,17.3,Full HD(1920 x 1080 pixels),5.7 lbs(2.59 kg),1000gb SSD,15.6 x 10.6 x 1.2 inches,Windows 11 Home,25-Oct-23,32639760,ASUS TUF A17,14003,14693,1,0,0,0,0
164,6589cbbd8997406b55ed5fe3,Intel Core i7-1255U,Intel Iris Xe,16,14,2.2k(2240 x 1400 pixels),3.31 lbs(1.5 kg),500gb SSD,12.51 x 8.76 x 0.65 inches,Windows 10 Pro,7-May-23,31199760,Lenovo Yoga 7 14″ (82QE),8018,2690,0,0,0,0,0
165,6589cbbd8997406b55ed5fe6,Intel Core i7-12700H,GeForce RTX 3060,64,15.6,Full HD(1920 x 1080 pixels),4.96 lbs(2.25 kg),2000gb SSD,14.13 x 10.2 x 0.98 inches,Windows 11 Home,4-Jul-23,33071760,MSI Katana 15″ (Katana),15486,17090,0,0,1,0,0
